,Unnamed: 0,ID,Latlng,Title,Age,Gender,Work_experience,Last_employment_date,Education,Sector,Salary,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,Travel_min_to_CBD
377,377,ID3838520,[-37.720955 145.108687],Mrs,29,1.0,7,2019-07-05,0,IT,2218.0,SC_009,5.184071272714255,527,0.4076810905049692,0
378,378,ID5132155,[-37.717605 145.10768],Dr,32,1.0,9,2018-09-14,1,Data Science,4091.0,SC_017,5.464260967454751,528,0.27865686311260496,0
379,379,ID3897893,[-37.86251068 145.1054535],Dr,53,0.0,22,2019-03-28,1,IT,6938.0,SC_042,2.053981138719068,11824,0.5218109969619228,0
380,380,ID7120696,[-37.7440355 144.9076991],Mr,33,0.0,4,2019-06-17,1,Data Science,2338.0,SC_010,3.793364667091556,20045,0.05087933382445893,0
381,381,ID5703786,[-37.78159332 144.9264069],Mrs,26,1.0,6,2019-03-07,1,Finance,3051.0,SC_011,0.9064360007677,1393,0.3384120615369727,0
382,382,ID5120091,[-37.769364 145.010256],Mr,27,0.0,5,2018-01-29,0,Finance,1692.0,SC_001,2.7764708219219374,375,0.15634421877605703,0
383,383,ID3865374,[-38.006574 145.281878],Mr,59,0.0,23,2018-05-31,0,Data Science,6725.0,SC_049,12.68435786012615,4273,0.22544218306617408,0
384,384,ID7299244,[-37.904147 145.065795],Mr,33,0.0,3,2019-05-07,0,Data Science,1031.0,SC_041,2.2456668152729975,15971,0.09635516773842534,0
385,385,ID3849265,[-37.835837 145.056782],Mr,25,0.0,8,2019-02-09,1,IT,2821.0,SC_038,4.293824316326527,18962,0.09382877015491588,0
386,386,ID5210079,[-37.956563 145.016608],Mrs,28,1.0,2,2018-03-08,0,Finance,941.0,SC_046,2.6892394197275378,8032,0.2672391024468526,0
387,387,ID5710206,[-37.785487 144.934019],Mr,25,0.0,5,2018-08-24,0,Finance,1703.0,SC_011,1.6086373253337145,19599,0.3106653531942885,0
388,388,ID3507579,[-37.892148 144.991799],Mrs,28,1.0,2,2019-05-29,0,IT,714.0,SC_015,2.7841448040768015,4766,0.06034144514675856,0
389,389,ID5485617,[-37.817225 145.23675],Mr,33,0.0,6,2018-04-07,1,Finance,2737.0,SC_032,0.8561599237167864,12862,0.07904949937702051,0
390,390,ID7634902,[-37.776107 145.128528],Mrs,49,1.0,16,2019-08-09,0,Data Science,6351.0,SC_009,3.4218351678110674,5185,0.23469283784479578,0
391,391,ID5824118,[-37.830249 145.151192],Dr,29,0.0,8,2019-06-05,1,Finance,3446.0,SC_002,2.1528524784012983,15900,0.24398224730735982,0
392,392,ID5347291,[-37.793395 145.319502],Mrs,27,1.0,4,2018-08-08,0,Finance,1650.0,SC_022,3.2622746145713286,15700,0.14061133763783948,0
393,393,ID3963136,[-37.96957397 145.0813751],Mr,57,0.0,12,2019-10-15,0,IT,3431.0,SC_003,0.6959619511148758,3622,0.14314814538479606,0
394,394,ID3554696,[-37.721086 145.14929],Mrs,42,1.0,17,2019-03-17,1,IT,5671.0,SC_009,7.071549298304699,42637,0.29558539880545853,0
395,395,ID3308123,[-37.950795 145.016894],Dr,47,1.0,12,2019-03-24,1,IT,4155.0,SC_046,2.2616165798359917,14618,0.2769299524990373,0
396,396,ID5658425,[-37.72187042 145.1169586],Dr,26,0.0,8,2018-07-27,1,Finance,3451.0,SC_009,5.342979133684106,725,0.3319082001333428,0
397,397,ID3976129,[-37.70743942 144.8815308],Mr,33,0.0,6,2019-05-14,1,IT,2199.0,SC_010,0.8836220704748321,9099,0.1289657662676048,0
398,398,ID5628604,[-37.816577 144.873621],Mrs,28,1.0,4,2019-08-05,0,Data Science,1639.0,SC_033,2.612975871290938,8982,0.024837730256786986,0
399,399,ID3812441,[-37.937011 145.00512],Mrs,29,1.0,5,2018-10-23,0,IT,1612.0,SC_046,2.9266572179156793,3387,0.11430064929005047,0
400,400,ID5202236,[-37.97857666 145.036026],Mr,48,0.0,17,2019-06-23,0,Finance,5850.0,SC_046,4.349872056012245,11319,0.06008887061449483,0
401,401,ID3810045,[-37.752997 144.911638],Mrs,26,1.0,9,2018-09-13,0,IT,2821.0,SC_011,3.2912390542495356,7024,0.15787284395399104,0
402,402,ID5896743,[-37.783509 144.931365],Mrs,31,1.0,6,2019-11-25,0,Finance,2336.0,SC_011,1.3437746493019007,19600,0.24379485804317164,0
403,403,ID7644331,[-37.99954987 145.2599793],Mr,27,0.0,4,2018-10-17,0,Data Science,1467.0,SC_049,12.433163597387036,3673,0.11979234361734026,0
404,404,ID3249958,[-37.66734695 144.9536438],Mr,40,0.0,8,2019-10-20,0,Data Science,2280.0,SC_026,3.697850385082389,9529,0.10071493652374908,0
405,405,ID3896105,[-37.700073 145.108614],Mrs,27,1.0,3,2018-04-08,0,Finance,1017.0,SC_017,7.125795481552788,537,0.05754647129431887,0
406,406,ID7115004,[-37.92196655 145.0343323],Mrs,46,1.0,10,2018-02-28,1,Data Science,4870.0,SC_046,1.98110959111282,19938,0.3676946869535888,40
407,407,ID5676788,[-37.969488 145.217291],Mr,38,0.0,14,2018-01-29,1,Finance,5524.0,SC_003,11.241551930014865,2870,0.03233330781637301,0
408,408,ID7416776,[-37.915703 145.000763],Mr,44,0.0,12,2019-10-26,0,Data Science,4577.0,SC_046,4.226846934487334,17641,0.2740334603330085,0
409,409,ID5216385,[-37.98656082 145.0599518],Mr,25,0.0,9,2019-11-24,0,Data Science,3096.0,SC_003,3.074888643106889,9346,0.4135446496695519,0
410,410,ID3316784,[-37.747609 144.907574],Mrs,43,1.0,13,2019-12-17,1,IT,4473.0,SC_011,3.93912364476786,6903,0.367394098702328,0
411,411,ID3463494,[-37.78832 145.308314],Mr,41,0.0,13,2018-04-18,0,IT,3782.0,SC_022,2.5198329151937195,11093,0.2216873804848221,0
412,412,ID3414519,[-37.928546 145.182746],Mrs,40,1.0,15,2018-07-17,0,Data Science,4585.0,SC_003,9.481327654311428,1619,0.2672119512259976,0
413,413,ID7515446,[-37.781255 145.00121],Mr,33,0.0,3,2019-03-19,0,Data Science,1034.0,SC_001,3.8627948227352276,366,0.0926708560291873,0
414,414,ID3619681,[-37.9413147 145.0480804],Dr,53,0.0,25,2019-03-24,1,Data Science,7844.0,SC_046,0.8774289309711094,3503,0.051722761828584346,0
415,415,ID7765533,[-37.898466 144.999871],Mrs,44,1.0,9,2019-12-31,0,Data Science,3576.0,SC_015,3.7135431932910072,7151,0.17251988264763368,0
416,416,ID7207446,[-37.67372131 144.8923035],Mr,29,0.0,7,2019-07-22,0,Data Science,2651.0,SC_010,4.515415379585992,7289,0.3412017707186429,0
417,417,ID5336365,[-37.60191345 144.9136658],Mrs,30,1.0,4,2018-12-11,0,Finance,1640.0,SC_016,1.0051364439461168,51623,0.32450966325854946,0
418,418,ID3648847,[-37.60896 144.921382],Dr,45,0.0,13,2018-07-15,1,IT,4261.0,SC_016,1.908242683215923,40726,0.23079835163651768,0
419,419,ID7368424,[-37.889222 145.006307],Mr,29,0.0,7,2018-10-09,0,Data Science,2654.0,SC_015,3.20294964218533,3963,0.09833765643484904,0
420,420,ID7493856,[-38.064819 145.125224],Mr,26,0.0,3,2019-07-01,0,Data Science,1073.0,SC_003,10.88855142416704,2500,0.20607763836310916,0
421,421,ID5164594,[-37.93468475 145.1496277],Mr,26,0.0,2,2019-11-03,1,Finance,1345.0,SC_003,6.679881132781485,22336,0.4936272026182596,0
422,422,ID5430507,[-37.589301 144.902795],Mr,39,0.0,15,2018-04-04,0,Finance,5169.0,SC_016,1.0505307351749364,51616,0.26360560559083834,0
423,423,ID3839799,[-37.760381 144.898138],Dr,27,1.0,7,2018-03-02,1,IT,2721.0,SC_011,2.913459804463141,6241,0.026191151705695796,0
424,424,ID3426537,[-37.84702301 144.8638611],Mr,51,0.0,22,2019-07-07,0,IT,6449.0,SC_033,2.715915455057267,40804,0.3067720499950706,0
425,425,ID5536220,[-37.821062 145.042946],Mr,26,0.0,7,2019-02-03,0,Finance,2399.0,SC_038,3.7401047992483143,21238,0.22711311560787628,0
426,426,ID5772708,[-37.60013 144.916299],Mr,34,0.0,5,2019-03-17,0,Finance,1677.0,SC_016,0.8354858663030684,40231,0.5224252765093709,0
427,427,ID5441746,[-37.894505 145.061794],Mrs,47,1.0,11,2019-01-12,0,Finance,4060.0,SC_041,1.1188133241629343,16421,0.14880565389726955,0
428,428,ID3715521,[-37.781742 145.004697],Mr,33,0.0,4,2018-06-02,0,IT,1102.0,SC_001,3.6045026782016745,368,0.06973586565301289,0
429,429,ID3327866,[-37.738981 144.982672],Mr,25,0.0,8,2019-09-13,1,IT,2825.0,SC_030,2.9540098605972718,2268,0.10655959501917994,0
430,430,ID7792666,[-37.849141 144.999608],Mr,29,0.0,9,2019-10-04,0,Data Science,3453.0,SC_024,0.6143461074611465,20436,0.16276421402748006,0
431,431,ID5158232,[-37.8125286 144.9917335],Mrs,44,1.0,14,2018-07-08,0,Finance,5117.0,SC_008,1.9252961927566141,1127,0.0673957301421041,0
432,432,ID7869058,[-37.8489 144.869698],Mr,29,0.0,4,2019-09-20,0,Data Science,1455.0,SC_033,3.188524625238625,9795,0.17833719152792696,0
433,433,ID5601822,[-37.727272 145.097396],Mrs,46,1.0,17,2018-07-17,0,Finance,6156.0,SC_017,4.059717540925537,1718,0.2031573741122825,0
434,434,ID5514142,[-37.811754 145.052984],Mr,64,0.0,21,2018-07-28,0,Finance,7217.0,SC_001,4.972929249912292,16857,0.12138031120500828,0
435,435,ID3325882,[-37.573728 144.927352],Mr,38,0.0,11,2018-04-10,0,IT,3181.0,SC_005,0.6153778443720258,45904,0.1360682674906655,0
436,436,ID7708513,[-37.754522 144.904722],Mr,26,0.0,8,2019-09-27,1,Data Science,3971.0,SC_011,3.256329651946549,6283,0.11997993964769268,0
437,437,ID3323162,[-37.942429 145.163434],Mrs,29,1.0,5,2019-05-16,0,IT,1613.0,SC_003,7.259445214414498,1536,0.24505969363157168,0
438,438,ID7202599,[-37.937493 145.006275],Mrs,40,1.0,14,2018-12-04,0,Data Science,5602.0,SC_046,2.8210837642269864,3387,0.053690135290466755,0
439,439,ID5940988,[-37.823555 145.172013],Mr,27,0.0,3,2018-07-30,1,Finance,1698.0,SC_002,0.46721757844973905,43410,0.27443188625206477,0
440,440,ID3863880,[-37.82295609 145.1754608],Mr,55,0.0,21,2018-04-25,0,IT,6136.0,SC_002,0.5303912717675883,43410,0.0454530487209426,0
441,441,ID5258929,[-37.60756 144.913898],Mrs,30,1.0,4,2019-12-23,0,Finance,1638.0,SC_016,1.6329078499813159,51610,0.1285387834783175,0
442,442,ID3488048,[-37.806646 145.173546],Mr,33,0.0,5,2019-11-05,1,IT,1902.0,SC_002,1.4270780435788757,4316,0.22249395517739334,0
443,443,ID3548536,[-37.710055 145.121115],Mrs,33,1.0,3,2019-07-26,0,IT,1001.0,SC_009,6.693969156479018,10999,0.08920190149811358,0
444,444,ID3599338,[-37.794849 144.972161],Mr,59,0.0,19,2018-12-27,0,IT,5528.0,SC_008,1.9010056043984198,349,0.11985355638350262,0
445,445,ID5146887,[-37.859971 145.033003],Mr,38,0.0,17,2018-07-13,0,Finance,5870.0,SC_023,2.0012444289834384,16766,0.3130101800043126,0
446,446,ID3771829,[-37.703625 145.031364],Dr,29,0.0,9,2018-11-24,1,IT,3109.0,SC_047,3.884570343746501,587,0.2578029693726507,0
447,447,ID5990083,[-37.74462509 144.9161682],Mrs,33,1.0,5,2019-06-17,0,Finance,1987.0,SC_030,3.280559677835486,6699,0.3108949452427426,0
448,448,ID3906501,[-37.846729 144.723478],Mrs,41,1.0,11,2018-12-21,0,IT,3382.0,SC_025,4.176035788585826,44440,0.3820162110750393,0
449,449,ID7734124,[-37.716954 144.9753],Mr,29,0.0,8,2018-08-15,0,Data Science,3054.0,SC_030,2.8026167447589225,8808,0.20461971992657976,0
450,450,ID7961773,[-37.818113 144.881063],Mrs,26,1.0,2,2018-08-15,0,Data Science,875.0,SC_033,3.159927788682882,6025,0.1550634223403903,0
451,451,ID3264322,[-37.791749 144.92637],Mrs,33,1.0,4,2018-09-28,0,IT,1296.0,SC_011,1.375895294637668,7577,0.3409734471586334,0
452,452,ID3731233,[-38.016794 145.096386],Mr,44,0.0,13,2019-11-06,0,IT,3771.0,SC_003,5.117862570527023,22375,0.09201835547497983,0
453,453,ID5523709,[-37.608139 144.918236],Mrs,40,1.0,8,2018-06-15,0,Finance,3019.0,SC_016,1.7410595775283002,51626,0.12101038986929886,0
454,454,ID5756130,[-37.91600418 145.0423279],Dr,34,0.0,7,2018-08-29,1,Finance,3085.0,SC_046,2.6358908854644127,17628,0.32450513694434024,0
455,455,ID3614230,[-37.8028179 145.0413428],Mrs,33,1.0,3,2018-06-13,0,IT,999.0,SC_001,3.8812243728523526,18350,0.11396165408257133,0
456,456,ID7586321,[-37.931996 145.191379],Mr,45,0.0,18,2018-12-06,0,Data Science,6976.0,SC_003,9.970686627146025,3067,0.22193188806168931,0
457,457,ID7931435,[-37.766299 144.966402],Mrs,64,1.0,28,2019-07-23,0,Data Science,11076.0,SC_030,4.031297848503791,4770,0.0913818471248237,0
458,458,ID7765268,[-37.968869 145.062435],Mrs,38,1.0,8,2018-06-02,0,Data Science,3212.0,SC_003,2.3478608477048835,22732,0.16079108403204095,0
459,459,ID7849243,[-37.8202095 145.0083618],Mr,34,0.0,5,2018-06-29,0,Data Science,1831.0,SC_038,2.2641149279829853,19712,0.08741521781883645,0
460,460,ID3527345,[-37.937794 145.203484],Mr,25,0.0,9,2018-08-20,0,IT,2623.0,SC_049,10.37829777007436,2855,0.1067060446820538,0
461,461,ID5847839,[-37.768894 145.018472],Mr,25,0.0,5,2019-09-26,1,Finance,2396.0,SC_001,2.0525130052625586,1050,0.11435304287555316,0
462,462,ID5693019,[-37.755736 145.00483],Dr,31,1.0,9,2019-03-09,1,Finance,4087.0,SC_047,2.945236652066108,6104,0.33189397237738005,0
463,463,ID5794532,[-37.986553 145.178451],Dr,29,1.0,6,2019-01-16,1,Finance,3038.0,SC_003,8.019990918048036,3298,0.19352423503584643,0
464,464,ID5903752,[-37.760291 145.322046],Mr,32,0.0,6,2018-07-01,1,Finance,2734.0,SC_022,5.507818130085108,7567,0.1716681222228935,0
465,465,ID5890806,[-37.849376 144.999725],Dr,30,1.0,8,2019-08-17,1,Finance,3741.0,SC_024,0.64022729959251,20436,0.18568913573439208,0
466,466,ID7684131,[-37.85227966 145.1194305],Mr,29,0.0,9,2019-03-27,0,Data Science,3457.0,SC_037,3.7048703495955797,6510,0.07566243810426551,0
467,467,ID3562276,[-37.668068 144.932866],Mrs,25,1.0,9,2018-02-05,0,IT,2822.0,SC_026,3.2548346922220013,9050,0.08277604909503668,0
468,468,ID7552437,[-37.636579 145.04271],Mr,40,0.0,14,2019-07-29,0,Data Science,5399.0,SC_026,9.743576901349849,2122,0.27823731574509775,0
469,469,ID5556943,[-37.753161 145.133008],Mrs,27,1.0,2,2019-02-25,0,Finance,945.0,SC_009,3.8702792770474472,5529,0.11004307687848708,0
470,470,ID7976520,[-37.745887 144.928059],Mrs,43,1.0,10,2018-04-30,0,Data Science,3985.0,SC_030,2.4519348281771602,20756,0.25777859282678833,0
471,471,ID3642719,[-37.642104 145.051179],Mr,25,0.0,3,2019-03-24,1,IT,1328.0,SC_026,10.492199291515893,1027,0.1957574288224631,0
472,472,ID5989744,[-37.90718079 145.1098023],Mr,26,0.0,7,2018-04-22,0,Finance,2400.0,SC_042,3.686000586450324,1978,0.32652680704663567,0
473,473,ID3383498,[-37.991408 145.203259],Mr,56,0.0,26,2019-05-19,0,IT,7633.0,SC_003,10.259375475554883,45457,0.18157293584682635,0
474,474,ID3304377,[-37.770675 145.364663],Mrs,31,1.0,4,2019-04-03,0,IT,1306.0,SC_022,7.834656681514385,14534,0.25471667662013875,0
475,475,ID3398641,[-37.979124 145.223305],Mr,26,0.0,5,2019-05-30,0,IT,1426.0,SC_003,11.799990942118587,14170,0.11625356258506074,0
476,476,ID5931038,[-37.5872359 144.9341332],Mrs,27,1.0,3,2019-08-07,0,Finance,1296.0,SC_005,1.8538099628455935,44827,0.12271514610477585,0
477,477,ID7486125,[-37.866844 145.292124],Mr,55,0.0,18,2019-11-14,0,Data Science,6924.0,SC_049,3.375582085550414,23184,0.40187912156127376,0
478,478,ID3352301,[-37.93353653 145.1812439],Mrs,47,1.0,12,2018-02-04,0,IT,3656.0,SC_003,9.09930211808043,1991,0.07809939356873347,0
479,479,ID5907364,[-37.825857 145.22309],Mrs,30,1.0,5,2019-08-09,0,Finance,1986.0,SC_032,1.5414623450232985,15178,0.37511748758481667,0
480,480,ID7839703,[-37.715205 144.773542],Mr,25,0.0,3,2019-10-06,0,Data Science,1072.0,SC_048,3.4401412602503902,40865,0.2056337794490384,0
481,481,ID3454621,[-37.7430794 145.009416],Mrs,25,1.0,2,2018-07-25,0,IT,720.0,SC_047,1.9057880260645148,4508,0.09175517492529656,0
482,482,ID5560352,[-37.814452 145.075385],Mrs,26,1.0,2,2018-01-18,0,Finance,949.0,SC_020,4.11764941286982,18734,0.250387360587582,0
483,483,ID3547305,[-37.673415 145.043581],Mrs,28,1.0,3,2018-09-12,1,IT,1516.0,SC_047,7.336049198378556,22681,0.3912496365826788,0
484,484,ID5798292,[-37.87688828 144.9814911],Mrs,27,1.0,8,2019-01-29,1,Finance,3742.0,SC_015,0.9143771925228373,1104,0.18089797511186348,0
485,485,ID7757388,[-37.669264 144.908274],Mr,32,0.0,5,2019-04-11,0,Data Science,1842.0,SC_026,3.9835582791563917,7297,0.11483387298416221,0
486,486,ID3871655,[-37.5878 144.920807],Mrs,46,1.0,18,2019-11-13,1,IT,5958.0,SC_016,0.8343522811184039,48687,0.23030097021574636,0
487,487,ID7772862,[-37.785828 144.92903],Dr,39,0.0,7,2018-01-27,1,Data Science,3509.0,SC_011,1.195780202945703,20040,0.1668172756427417,15
488,488,ID3835517,[-37.734897 144.823903],Mrs,25,1.0,9,2018-11-16,0,IT,2826.0,SC_010,6.010547489235306,11758,0.13586941949387107,0
489,489,ID3111595,[-37.670749 144.926347],Mr,52,0.0,11,2018-07-25,0,IT,3147.0,SC_026,3.588043723845077,8553,0.22060711488362073,0
490,490,ID5809293,[-37.892173 145.245157],Mr,52,0.0,18,2018-01-09,0,Finance,6197.0,SC_049,5.540602144673919,17087,0.08927758497351804,0
491,491,ID5745572,[-37.814928 145.187713],Mr,50,0.0,26,2018-12-14,0,Finance,8995.0,SC_002,1.5098897000788543,44031,0.26168500203279077,0
492,492,ID3763962,[-37.77106476 145.3505707],Mrs,27,1.0,7,2018-04-23,0,IT,2218.0,SC_022,6.6996718730668885,12871,0.21865014998811289,0
493,493,ID3799193,[-37.63549 145.025944],Mr,34,0.0,8,2019-09-26,0,IT,2300.0,SC_026,8.272393231984825,21950,0.07672082420810199,0
494,494,ID5745158,[-37.86114 145.231272],Mr,26,0.0,5,2018-07-11,0,Finance,1700.0,SC_032,5.384710056401329,16689,0.3855125656746685,0
495,495,ID7291370,[-37.68540955 145.0536652],Mrs,34,1.0,9,2018-07-05,0,Data Science,3626.0,SC_047,6.255655187223791,14010,0.4366595463812337,0
496,496,ID3452740,[-37.79525 144.987456],Mr,52,0.0,24,2018-11-28,0,IT,7040.0,SC_008,2.4088257088216043,6050,0.24576560718965995,0
497,497,ID5714019,[-37.803383 145.067951],Mr,47,0.0,12,2018-08-02,0,Finance,4105.0,SC_001,4.565016120859658,4955,0.20097554089649394,0
498,498,ID7522327,[-37.796413 144.954393],Mr,36,0.0,15,2018-06-25,1,Data Science,6719.0,SC_007,1.9573026682242078,20482,0.21123537749925858,0
499,499,ID7404533,[-37.674587 145.034284],Mr,49,0.0,12,2018-10-07,1,Data Science,5460.0,SC_047,7.120909258523306,4520,0.09188842075715321,0
500,500,ID7396385,[-37.807494 144.997807],Dr,26,0.0,4,2018-05-11,1,Data Science,2371.0,SC_008,2.5046144719930923,19733,0.3297221301621824,0
501,501,ID5471037,[-37.849784 145.230443],Mr,45,0.0,18,2018-12-04,0,Finance,6207.0,SC_032,4.120137838237754,15171,0.13238073574371342,0
502,502,ID5475324,[-37.69934845 145.1293488],Mr,30,0.0,6,2019-03-04,0,Finance,2039.0,SC_009,8.074029350477712,41688,0.08331316162619935,0
503,503,ID5670440,[-37.750662 145.041523],Mr,53,0.0,18,2018-07-18,0,Finance,6195.0,SC_047,1.6686348212222208,10966,0.09173836652087831,0
504,504,ID3369446,[-37.8514 145.282333],Mr,33,0.0,4,2019-01-07,0,IT,1096.0,SC_049,5.295356615098647,12904,0.33383587884907395,0
505,505,ID3831996,[-37.759471 145.342862],Mr,27,0.0,8,2019-09-26,0,IT,2319.0,SC_022,6.8562595204395445,7443,0.2787031836556401,0
506,506,ID5288239,[-37.770967 145.094713],Mrs,32,1.0,9,2018-02-07,0,Finance,3385.0,SC_009,0.6403713245358537,41434,0.17020833575150746,0
507,507,ID7838178,[-37.950499 145.043715],Mrs,26,1.0,2,2018-02-28,0,Data Science,867.0,SC_046,1.3106141966721676,3609,0.17468959835526113,0
508,508,ID7939118,[-37.72729111 144.7616425],Mr,34,0.0,8,2018-02-03,0,Data Science,3027.0,SC_048,1.8793100624802177,46036,0.19641913400800592,0
509,509,ID7630204,[-37.709843 145.16859],Mrs,29,1.0,2,2018-09-03,0,Data Science,853.0,SC_009,9.163474080951325,11699,0.6576406648455878,0
510,510,ID7369679,[-37.753008 144.96992],Mr,44,0.0,16,2018-10-08,0,Data Science,6179.0,SC_030,2.877062951594206,19359,0.33923193861925943,0
511,511,ID3503995,[-37.595991 144.930456],Mrs,30,1.0,7,2018-09-16,0,IT,2208.0,SC_016,1.505085102879868,21881,0.24399630233117062,0
512,512,ID7804889,[-37.906164 145.037674],Mr,34,0.0,7,2018-05-14,1,Data Science,3530.0,SC_041,3.009937725385091,9476,0.27097594419677973,0
513,513,ID3779927,[-37.871969 145.2871],Mr,42,0.0,14,2019-06-15,0,IT,4070.0,SC_049,3.1091486534534054,15629,0.2100778665516287,0
514,514,ID3343189,[-37.767688 145.081142],Dr,33,1.0,8,2019-06-10,1,IT,3002.0,SC_009,0.9736085516525059,41439,0.12263782408849869,0
515,515,ID7612616,[-37.80696 144.995522],Mrs,37,1.0,14,2018-07-02,0,Data Science,5617.0,SC_008,2.3211702759647035,1129,0.30815252811705374,0
516,516,ID5604768,[-37.805214 144.896262],Mr,40,0.0,8,2019-03-31,0,Finance,2716.0,SC_011,3.081750093732689,7943,0.13055987419709655,0
517,517,ID3307209,[-37.818527 145.027359],Mrs,31,1.0,7,2019-08-24,0,IT,2209.0,SC_038,2.970420661502796,43457,0.09218599073058392,0
518,518,ID7113216,[-37.852896 144.714872],Mr,27,0.0,9,2018-10-03,0,Data Science,3467.0,SC_025,3.652963914383657,48044,0.16449739478249162,0
519,519,ID7462039,[-37.74572 144.749593],Mr,27,0.0,7,2019-07-19,1,Data Science,3565.0,SC_048,1.5866422464447312,51876,0.07861811446529504,0
520,520,ID7272581,[-37.858633 145.035818],Mr,48,0.0,11,2019-09-16,0,Data Science,4158.0,SC_023,2.048731231112026,16765,0.11959764745788191,0
521,521,ID5266587,[-37.82151031 144.9906464],Mr,46,0.0,19,2019-11-02,0,Finance,6556.0,SC_008,2.1206347808652106,1124,0.10894430502995418,0
522,522,ID5287978,[-37.875329 144.981303],Mr,33,0.0,5,2018-09-13,0,Finance,1681.0,SC_015,0.7402530882211973,906,0.16952218260487567,0
523,523,ID3175915,[-37.801084 145.037822],Mrs,29,1.0,5,2018-03-21,0,IT,1611.0,SC_001,3.7046722310016076,18349,0.3168030173618232,0
524,524,ID5937679,[-37.811343 145.285081],Mrs,53,1.0,15,2018-07-24,0,Finance,5440.0,SC_022,1.374328753904598,22768,0.18552380625740805,0
525,525,ID7835978,[-37.757892 144.955226],Mr,33,0.0,5,2018-12-02,0,Data Science,1835.0,SC_030,2.869186584534001,10531,0.2282287286706664,0
526,526,ID3143912,[-37.854479 145.003746],Mr,25,0.0,5,2019-12-20,0,IT,1428.0,SC_024,1.3014780866308797,6567,0.150576594846148,0
527,527,ID3771671,[-37.996458 145.180517],Mrs,63,1.0,13,2019-11-03,0,IT,3911.0,SC_003,8.495422340342047,2034,0.16415221651958842,0
528,528,ID3159811,[-37.93968964 145.0224915],Mr,63,0.0,25,2019-08-23,0,IT,7309.0,SC_046,1.390255998007135,15988,0.16809605342468265,0
529,529,ID3258356,[-37.831134 145.070303],Mrs,26,1.0,3,2020-01-02,0,IT,1025.0,SC_020,4.746579928347109,19852,0.07096007106128537,28
530,530,ID3480196,[-37.983519 145.088958],Mr,25,0.0,5,2019-07-25,0,IT,1428.0,SC_003,1.3775146776061407,3533,0.0702167331344547,0
531,531,ID3581508,[-37.661406 144.927558],Mr,34,0.0,4,2018-06-26,0,IT,1103.0,SC_026,2.5448258969763016,8867,0.043110330749850316,0
532,532,ID3618226,[-37.641423 145.022651],Dr,30,0.0,7,2019-09-16,1,IT,2508.0,SC_026,7.979224645236461,47969,0.21603864577559737,0
533,533,ID7647457,[-37.717394 145.157724],Mrs,33,1.0,3,2019-11-22,0,Data Science,1232.0,SC_009,7.8916535242324946,11698,0.5611476114729272,0
534,534,ID5186142,[-37.853095 145.272504],Mr,30,0.0,3,2019-08-03,0,Finance,986.0,SC_049,5.562410152608363,17110,0.3429181438801755,0
535,535,ID3350241,[-37.89881897 145.0573731],Mrs,30,1.0,3,2019-04-26,0,IT,1008.0,SC_041,1.5682468996287573,16435,0.18415536216054423,0
536,536,ID5247678,[-37.859075 145.018049],Mrs,60,1.0,17,2018-07-15,0,Finance,6127.0,SC_038,2.230022204996052,20674,0.1711527584459798,0
537,537,ID5266317,[-37.825452 145.202583],Dr,34,0.0,5,2018-04-13,1,Finance,2379.0,SC_032,2.7025125387464133,12960,0.1542946746106584,0
538,538,ID5605160,[-37.576777 144.933971],Mrs,28,1.0,3,2019-07-23,0,Finance,1294.0,SC_005,1.2164479169113664,21916,0.19724840856609815,0
539,539,ID5485932,[-37.780455 145.041978],Mr,33,0.0,5,2019-10-31,0,Finance,1689.0,SC_001,1.394482280847403,16851,0.51831529848524,0
540,540,ID3871335,[-37.794085 145.112823],Mr,31,0.0,3,2018-08-17,1,IT,1306.0,SC_020,2.8424408055585944,4660,0.5929599020924975,0
541,541,ID7387187,[-37.712641 145.090403],Mr,27,0.0,2,2019-07-14,1,Data Science,1564.0,SC_017,5.16653301980275,11011,0.15803980630740927,0
542,542,ID3642173,[-37.74504852 145.3476257],Mr,31,0.0,9,2019-02-18,0,IT,2609.0,SC_022,8.26373680693453,22278,0.19059494764152635,0
543,543,ID5751375,[-37.943258 145.145928],Mr,61,0.0,17,2018-05-09,0,Finance,5826.0,SC_003,5.870273935691707,16348,0.36863336460297025,0
544,544,ID3897868,[-37.903735 145.069],Mr,49,0.0,10,2018-04-25,0,IT,2858.0,SC_041,2.2975576039582966,14745,0.36743020583943997,0
545,545,ID3708991,[-37.712223 144.903826],Mr,63,0.0,28,2018-09-06,0,IT,8209.0,SC_010,1.495948876987864,6828,0.5428378699924942,0
546,546,ID7413872,[-37.811517 145.09528],Mr,32,0.0,6,2019-12-02,0,Data Science,2235.0,SC_020,2.4730859190088155,19413,0.3240095710387882,0
547,547,ID5508192,[-37.8492 145.1239],Mr,32,0.0,6,2019-05-29,0,Finance,2040.0,SC_037,3.3555841691566637,8233,0.18835415390426952,0
548,548,ID5779474,[-37.786948 144.845214],Mr,33,0.0,6,2019-05-31,0,Finance,2033.0,SC_043,1.6146445888984746,5853,0.054752130497507046,0
549,549,ID7512910,[-37.743696 144.99151],Mrs,26,1.0,9,2019-08-23,0,Data Science,3671.0,SC_047,3.460163736759722,10041,0.14028304286449442,0
